id,user_id,description,start_date,end_date,created_by,updated_by,vendor_table_ref_id,buyer_site_table_ref_id,dealer_site_table_ref_id
315,120,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,04/04/2022,08/08/2021,145,19,315,315,315
316,81,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,23/12/2021,01/05/2022,112,788,316,316,316
317,91,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",03/04/2022,04/09/2021,801,571,317,317,317
318,337,Proin eu mi. Nulla ac enim.,13/10/2021,11/03/2022,950,958,318,318,318
319,569,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,25/10/2021,14/05/2022,755,604,319,319,319
320,21,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",27/12/2021,21/06/2021,962,810,320,320,320
321,832,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,26/09/2021,26/06/2021,841,423,321,321,321
322,720,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",24/08/2021,10/05/2022,732,191,322,322,322
323,848,Vestibulum rutrum rutrum neque.,20/08/2021,03/09/2021,206,239,323,323,323
324,555,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",03/07/2021,22/04/2022,745,156,324,324,324
325,869,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",22/10/2021,04/04/2022,341,727,325,325,325
326,73,Phasellus in felis. Donec semper sapien a libero. Nam dui.,09/04/2022,20/05/2022,311,342,326,326,326
327,606,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",22/04/2022,10/01/2022,303,899,327,327,327
328,815,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",16/02/2022,29/01/2022,226,919,328,328,328
329,978,Morbi quis tortor id nulla ultrices aliquet.,10/07/2021,26/10/2021,603,567,329,329,329
330,656,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,03/06/2022,07/12/2021,861,857,330,330,330
331,332,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",14/06/2021,13/03/2022,646,996,331,331,331
332,98,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",04/02/2022,07/01/2022,57,819,332,332,332
333,924,Fusce consequat.,24/03/2022,22/02/2022,509,148,333,333,333
334,544,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,02/06/2022,21/07/2021,657,957,334,334,334
335,59,In congue.,08/06/2022,01/04/2022,728,498,335,335,335
336,108,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",25/02/2022,27/11/2021,681,886,336,336,336
337,289,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,24/12/2021,17/09/2021,269,865,337,337,337
338,898,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",21/04/2022,28/09/2021,670,671,338,338,338
339,537,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",06/02/2022,08/09/2021,623,730,339,339,339
340,179,Proin at turpis a pede posuere nonummy. Integer non velit.,26/02/2022,19/02/2022,949,709,340,340,340
341,142,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,18/12/2021,19/04/2022,131,665,341,341,341
342,415,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",13/06/2021,16/11/2021,867,142,342,342,342
343,270,Ut at dolor quis odio consequat varius.,04/07/2021,21/07/2021,544,685,343,343,343
344,188,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",18/05/2022,16/07/2021,666,463,344,344,344
345,954,Nulla justo.,26/09/2021,13/03/2022,564,961,345,345,345
346,795,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",19/07/2021,16/05/2022,941,39,346,346,346
347,157,In congue. Etiam justo. Etiam pretium iaculis justo.,17/11/2021,27/05/2022,185,994,347,347,347
348,591,Nulla nisl. Nunc nisl.,21/08/2021,09/12/2021,154,699,348,348,348
349,966,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",13/09/2021,04/11/2021,839,569,349,349,349
350,730,Proin eu mi. Nulla ac enim.,05/11/2021,04/11/2021,816,1000,350,350,350
351,550,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,30/11/2021,24/01/2022,415,270,351,351,351
352,523,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",25/04/2022,06/09/2021,807,900,352,352,352
353,896,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,21/12/2021,11/08/2021,992,1,353,353,353
354,630,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",20/11/2021,30/06/2021,916,915,354,354,354
355,177,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",30/07/2021,07/09/2021,945,715,355,355,355
356,456,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",06/02/2022,21/01/2022,323,676,356,356,356
357,648,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",24/07/2021,03/05/2022,940,740,357,357,357
358,901,In hac habitasse platea dictumst.,27/12/2021,24/08/2021,332,922,358,358,358
359,892,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",27/12/2021,28/02/2022,673,29,359,359,359
360,797,In hac habitasse platea dictumst.,30/06/2021,16/11/2021,485,548,360,360,360
361,222,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",27/08/2021,09/09/2021,924,694,361,361,361
362,9,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",13/01/2022,16/02/2022,638,42,362,362,362
363,608,Aenean sit amet justo.,11/03/2022,30/03/2022,47,114,363,363,363
364,660,Aenean sit amet justo.,13/01/2022,03/05/2022,408,223,364,364,364
365,566,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,16/03/2022,08/11/2021,134,281,365,365,365
366,360,Morbi non quam nec dui luctus rutrum.,08/03/2022,09/01/2022,361,809,366,366,366
367,967,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",01/09/2021,19/04/2022,968,582,367,367,367
368,20,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",23/11/2021,30/01/2022,178,387,368,368,368
369,401,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",19/04/2022,20/05/2022,705,572,369,369,369
370,874,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",05/11/2021,09/06/2022,633,878,370,370,370
371,318,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,01/04/2022,02/10/2021,708,560,371,371,371
372,713,Pellentesque at nulla. Suspendisse potenti.,06/02/2022,17/11/2021,545,710,372,372,372
373,229,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",14/12/2021,01/03/2022,664,192,373,373,373
374,507,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,20/12/2021,06/04/2022,266,287,374,374,374
375,396,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,20/11/2021,05/01/2022,501,466,375,375,375
376,987,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,26/03/2022,21/03/2022,661,568,376,376,376
377,139,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",30/05/2022,21/11/2021,879,195,377,377,377
378,916,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",29/06/2021,27/02/2022,56,786,378,378,378
379,333,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",18/11/2021,26/01/2022,559,594,379,379,379
380,34,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",04/01/2022,19/02/2022,208,330,380,380,380
381,324,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",06/09/2021,25/02/2022,549,351,381,381,381
382,295,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",04/05/2022,28/03/2022,900,696,382,382,382
383,417,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,21/11/2021,11/06/2022,795,6,383,383,383
384,409,In eleifend quam a odio. In hac habitasse platea dictumst.,25/08/2021,04/12/2021,3,14,384,384,384
385,676,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",08/07/2021,01/09/2021,859,574,385,385,385
386,291,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",12/06/2021,28/03/2022,639,199,386,386,386
387,484,Proin eu mi.,07/12/2021,30/03/2022,849,478,387,387,387
388,328,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,19/08/2021,13/10/2021,356,629,388,388,388
389,687,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,27/07/2021,20/07/2021,533,94,389,389,389
390,743,Donec ut mauris eget massa tempor convallis.,28/11/2021,20/11/2021,876,724,390,390,390
391,182,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,20/06/2021,18/10/2021,426,242,391,391,391
392,39,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",15/06/2021,03/04/2022,671,284,392,392,392
393,971,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,30/06/2021,30/03/2022,238,292,393,393,393
394,94,Donec ut dolor.,21/02/2022,20/04/2022,877,906,394,394,394
395,678,Suspendisse potenti.,26/02/2022,09/03/2022,227,586,395,395,395
396,645,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",11/03/2022,25/01/2022,215,440,396,396,396
397,331,Duis aliquam convallis nunc.,21/06/2021,09/05/2022,426,710,397,397,397
398,608,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",16/01/2022,20/03/2022,431,633,398,398,398
399,328,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",21/12/2021,30/03/2022,658,215,399,399,399
400,333,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,01/11/2021,26/07/2021,417,127,400,400,400
401,438,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",29/08/2021,25/03/2022,662,341,401,401,401
402,122,Duis bibendum. Morbi non quam nec dui luctus rutrum.,19/07/2021,29/10/2021,199,822,402,402,402
403,194,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",26/03/2022,19/09/2021,240,829,403,403,403
404,286,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",20/03/2022,13/07/2021,323,96,404,404,404
405,357,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",30/12/2021,15/04/2022,511,548,405,405,405
406,160,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",19/11/2021,16/04/2022,958,852,406,406,406
407,268,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,14/01/2022,05/11/2021,843,563,407,407,407
408,111,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,11/01/2022,23/07/2021,286,79,408,408,408
409,19,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",19/09/2021,05/08/2021,243,85,409,409,409
410,969,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,14/10/2021,25/02/2022,189,653,410,410,410
411,251,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",24/03/2022,05/10/2021,455,58,411,411,411
412,741,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",24/01/2022,26/06/2021,588,130,412,412,412
413,755,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",12/12/2021,10/09/2021,476,210,413,413,413
414,369,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",22/10/2021,03/09/2021,699,987,414,414,414
415,930,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,04/02/2022,14/08/2021,275,994,415,415,415
416,36,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",07/01/2022,12/01/2022,57,75,416,416,416
417,967,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",01/07/2021,23/08/2021,172,884,417,417,417
418,878,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,14/07/2021,21/11/2021,748,15,418,418,418
419,615,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",24/12/2021,13/01/2022,775,326,419,419,419
420,240,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",08/07/2021,08/06/2022,976,439,420,420,420
421,963,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,24/07/2021,27/12/2021,399,681,421,421,421
422,716,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,11/10/2021,25/01/2022,477,924,422,422,422
423,476,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",28/05/2022,08/10/2021,981,718,423,423,423
424,662,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,02/02/2022,24/01/2022,443,496,424,424,424
425,296,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,07/08/2021,27/04/2022,259,184,425,425,425
426,158,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",14/03/2022,22/08/2021,826,773,426,426,426
427,793,Vivamus in felis eu sapien cursus vestibulum.,22/05/2022,21/04/2022,361,511,427,427,427
428,622,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",20/10/2021,17/12/2021,594,234,428,428,428
429,31,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",15/12/2021,09/07/2021,691,82,429,429,429
430,325,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",23/08/2021,20/03/2022,936,703,430,430,430
431,818,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",17/05/2022,24/06/2021,774,328,431,431,431
432,536,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,15/01/2022,02/05/2022,751,121,432,432,432
433,922,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",04/08/2021,04/10/2021,602,761,433,433,433
434,432,In sagittis dui vel nisl.,10/02/2022,13/02/2022,512,266,434,434,434
435,85,Ut tellus. Nulla ut erat id mauris vulputate elementum.,11/06/2022,09/03/2022,176,682,435,435,435
436,243,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",03/05/2022,29/07/2021,745,155,436,436,436
437,593,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,02/01/2022,22/02/2022,36,192,437,437,437
438,80,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",30/09/2021,28/11/2021,319,894,438,438,438
439,679,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,11/11/2021,28/11/2021,310,917,439,439,439
440,940,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",26/06/2021,03/07/2021,632,468,440,440,440
441,652,Sed sagittis.,17/05/2022,12/03/2022,349,670,441,441,441
442,780,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",27/08/2021,30/01/2022,806,786,442,442,442
443,102,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",11/04/2022,08/02/2022,848,775,443,443,443
444,812,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,30/03/2022,04/04/2022,866,69,444,444,444
445,666,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",12/08/2021,24/06/2021,444,308,445,445,445
446,21,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,20/03/2022,18/07/2021,109,984,446,446,446
447,790,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",27/09/2021,18/10/2021,885,846,447,447,447
448,475,Etiam pretium iaculis justo.,27/07/2021,07/09/2021,421,450,448,448,448
449,284,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,09/02/2022,06/06/2022,655,436,449,449,449
450,614,Phasellus id sapien in sapien iaculis congue.,02/07/2021,23/09/2021,502,218,450,450,450
451,242,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",21/06/2021,22/04/2022,930,641,451,451,451
452,91,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",17/11/2021,21/12/2021,906,911,452,452,452
453,495,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,24/05/2022,13/10/2021,146,559,453,453,453
454,215,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",14/12/2021,16/09/2021,73,803,454,454,454
455,686,Nullam varius.,15/09/2021,15/05/2022,228,853,455,455,455
456,857,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",23/03/2022,03/04/2022,668,640,456,456,456
457,305,Nullam sit amet turpis elementum ligula vehicula consequat.,15/06/2021,12/05/2022,841,488,457,457,457
458,993,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",04/05/2022,16/03/2022,27,350,458,458,458
459,501,In sagittis dui vel nisl.,05/04/2022,25/11/2021,214,214,459,459,459
460,424,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",17/08/2021,01/06/2022,208,990,460,460,460
461,591,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",12/01/2022,22/09/2021,485,778,461,461,461
462,823,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,18/10/2021,13/08/2021,364,576,462,462,462
463,532,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,06/01/2022,18/12/2021,402,437,463,463,463
464,734,Fusce consequat. Nulla nisl. Nunc nisl.,17/09/2021,19/11/2021,960,368,464,464,464
465,778,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",22/11/2021,04/07/2021,538,339,465,465,465
466,65,Duis consequat dui nec nisi volutpat eleifend.,01/09/2021,11/06/2022,465,950,466,466,466
467,24,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",07/06/2022,27/01/2022,49,492,467,467,467
468,154,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,01/03/2022,03/07/2021,741,979,468,468,468
469,212,Cras in purus eu magna vulputate luctus.,30/04/2022,03/11/2021,537,833,469,469,469
470,129,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",30/12/2021,28/11/2021,540,944,470,470,470
471,125,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",10/02/2022,27/08/2021,888,556,471,471,471
472,877,Aenean fermentum.,28/05/2022,16/06/2021,754,362,472,472,472
473,400,In hac habitasse platea dictumst.,09/07/2021,23/09/2021,35,12,473,473,473
474,66,In quis justo.,28/04/2022,05/09/2021,292,385,474,474,474
475,914,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",04/09/2021,23/06/2021,559,248,475,475,475
476,902,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",17/10/2021,26/07/2021,917,734,476,476,476
477,965,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,23/09/2021,07/08/2021,648,921,477,477,477
